stem,0,1,2,3,4,5,6,7,8,9
426-447-2318,443316,929975,523610,0,0,0,0,23099,0,0
427-448-2329,104433,841358,896076,48916,0,0,0,29217,0,0
427-448-38357,396514,573257,471763,1919,343671,123552,0,9324,0,0
427-448-42270,338375,407749,766086,43972,31064,332754,0,0,0,0
427-448-43620,184425,882000,762845,0,0,0,47698,43032,0,0
427-448-45481,130765,828396,856754,28260,0,0,50254,25571,0,0
427-448-56681,86354,655826,976555,45238,0,0,130407,25620,0,0
427-448-57944,287621,648398,795828,27125,0,0,111700,49328,0,0
428-450-2340,336689,1064199,378010,0,0,0,0,111017,0,30085
428-450-2341,309641,972762,587487,0,0,0,0,50110,0,0
429-451-2343,728251,517852,594362,0,0,0,0,40997,0,38538
43-43-221,356968,973538,469739,24661,0,0,31114,63980,0,0
431-453-2356,574717,397384,733721,83294,0,0,130884,0,0,0
432-454-2358,434655,754031,287189,14988,367768,0,52578,8791,0,0
432-454-2360,807431,487008,215524,3271,355014,0,48731,3021,0,0
433-455-2362,27460,818029,985767,0,0,0,0,88744,0,0
434-456-2366,261783,768727,792837,0,0,0,0,96653,0,0
435-457-2370,43655,987960,807976,0,0,0,0,80409,0,0
435-457-2371,265281,974442,597538,0,0,0,0,82739,0,0
436-458-2376,518601,1013809,321445,0,0,0,0,66145,0,0
436-458-2377,237933,808953,825057,0,0,0,0,48057,0,0
437-459-2378,260203,1178803,360766,0,0,0,51325,68903,0,0
438-460-2384,206535,962652,719861,0,0,0,0,30952,0,0
439-461-2387,127922,1077676,397983,57943,0,0,66190,135169,0,57117
439-461-32404,58106,938874,559024,35137,154872,0,0,173987,0,0
439-461-32405,61626,1050287,476159,43336,173122,0,0,115470,0,0
439-461-3817,103146,1251967,354479,89224,0,0,0,121184,0,0
440-462-2389,59679,956045,850678,0,0,0,0,53598,0,0
440-462-85565,104343,258328,1170077,9725,308263,0,0,28946,0,40318
440-462-85569,96904,235869,1169241,0,417986,0,0,0,0,0
441-463-2390,134116,886197,720519,27303,0,0,70878,80987,0,0
441-463-2392,17124,551789,1234088,31587,0,0,11567,44207,0,29638
442-464-2399,169483,878579,427389,0,320914,0,36744,65267,0,21624
443-465-2401,393378,871918,614817,0,0,0,0,39887,0,0
443-465-2727,331522,801542,721652,25351,0,0,0,39933,0,0
444-466-2404,220204,982515,641098,0,0,0,0,76183,0,0
444-466-3422,393438,1011123,390471,68192,0,0,0,56776,0,0
445-467-2406,299071,1090040,454676,0,0,0,0,76213,0,0
446-468-2408,281312,1264279,267309,0,0,0,0,107100,0,0
447-469-2411,459959,985080,318909,0,0,0,93215,62837,0,0
448-470-2416,95099,658113,1024330,52424,0,0,0,90034,0,0
448-538-3282,52749,646188,1052826,85856,0,0,43550,38831,0,0
449-471-2417,445078,797498,607434,0,0,0,0,69990,0,0
45-45-229,801948,314488,723327,0,0,0,44297,35940,0,0
450-472-2418,44370,924747,907531,0,0,0,0,43352,0,0
451-473-2420,588460,841801,391613,0,0,0,0,40873,0,57253
452-474-2423,206265,865963,653191,51759,0,0,79797,63025,0,0
452-474-2424,206185,853447,661280,53233,0,0,76666,69189,0,0
452-474-2425,206081,849892,642938,53229,0,0,75990,72969,0,18901
452-474-3210,449295,623189,626940,61930,0,0,148225,10421,0,0
452-474-37087,375182,913697,440939,16637,0,0,102751,70794,0,0
453-475-2441,271321,278633,1286627,58500,0,0,24919,0,0,0
453-475-37510,547839,784804,350743,0,174688,0,0,45366,0,16560
453-475-37511,34953,340881,1214071,0,259611,0,0,24561,0,45923
453-475-37512,196754,843978,735527,0,57174,0,0,56896,0,29671
453-475-38541,398707,628513,534929,56022,241728,0,0,17420,0,42681
454-476-2437,222308,840138,824633,0,0,0,0,32921,0,0
455-477-2436,398809,776997,679676,0,0,0,0,64518,0,0
457-479-2447,164481,1096911,597969,0,0,0,0,60639,0,0
457-479-4057,153247,1125382,513901,77079,0,0,0,50391,0,0
458-480-2449,265321,814528,535541,6341,139513,0,0,78545,0,80211
459-481-2450,106742,789574,813980,0,0,0,140500,69204,0,0
459-481-3668,237309,979502,484111,37076,0,0,160765,21237,0,0
459-481-3669,1117991,168025,569536,35016,0,0,29432,0,0,0
459-481-3675,632936,480466,505286,17739,283247,0,326,0,0,0
46-46-234,136809,1149923,484765,43684,0,0,53454,51365,0,0
460-483-11378,322390,818158,458999,53670,203919,0,0,62864,0,0
460-483-2457,270365,1117216,450914,0,0,0,0,57780,0,23725
462-485-3575,81256,802012,883308,42057,0,0,44781,66586,0,0
463-486-2465,492388,748292,622004,0,0,0,0,57316,0,0
464-487-2467,355192,909281,556290,0,0,0,0,78965,0,20272
465-488-2469,556416,872699,473413,0,0,0,0,17472,0,0
466-489-2471,585926,757950,520654,0,0,0,5193,50277,0,0
467-490-2477,192067,834404,862391,0,0,0,9510,21628,0,0
467-490-2478,281367,705458,895960,0,0,0,0,37215,0,0
468-491-2483,189442,780187,773790,0,0,0,67448,63587,0,45546
469-492-2485,242391,847478,647587,0,0,0,37799,114640,0,30105
47-47-237,822223,630504,430283,0,0,0,0,36990,0,0
470-493-2488,209347,860742,835279,0,0,0,7903,6729,0,0
470-493-4583,483626,763310,656000,17064,0,0,0,0,0,0
471-494-2490,374716,900617,575935,0,0,0,0,22447,0,46285
472-611-2971,148841,1007686,663434,64252,0,0,0,35787,0,0
472-611-2973,73444,1128924,626995,90637,0,0,0,0,0,0
472-611-2978,96521,757266,974507,55505,0,0,0,36201,0,0
473-496-2501,354758,724462,719023,0,0,0,87645,34112,0,0
474-497-2502,461634,608325,585852,10980,231591,0,0,21618,0,0
475-498-2505,484402,928024,447232,0,0,0,0,60342,0,0
477-500-2512,146111,1157055,525431,0,0,0,0,91403,0,0
478-501-2514,197685,1355119,317943,0,0,0,0,49253,0,0
479-503-2518,301071,1089212,345134,0,0,0,30679,95867,0,58037
48-48-242,224811,897511,754826,0,0,0,0,42852,0,0
480-504-2520,399941,909446,455853,0,0,0,112205,42555,0,0
482-508-2530,158229,1229321,397487,0,0,0,0,111033,0,23930
482-508-3507,37233,818466,907307,76009,0,0,0,58396,0,22589
482-508-3510,17638,742005,1035194,47821,0,0,19271,58071,0,0
482-508-3511,440061,1125150,279153,0,0,0,0,75636,0,0
482-508-3512,522369,1281579,81989,0,0,0,0,34063,0,0
483-509-2549,184648,1045444,610625,0,0,0,39601,39682,0,0
483-509-2550,98706,1135341,625315,0,0,0,0,60638,0,0
485-648-3127,20119,803506,942235,102958,0,0,0,51182,0,0
486-513-2567,207868,866661,685695,50521,0,0,65690,43565,0,0
487-514-2563,677054,867663,288548,0,0,0,0,86735,0,0
487-514-4117,452669,902349,456280,38724,0,0,0,69978,0,0
487-514-4119,553282,828887,398688,63909,0,0,0,75234,0,0
488-515-2568,198601,862930,751485,54433,0,0,37226,15325,0,0
488-515-98497,208133,596723,1078352,0,0,0,0,36792,0,0
489-516-2574,375016,593136,913507,0,0,0,0,38341,0,0
49-49-261,58229,1008157,781873,32395,0,0,25987,13359,0,0
491-518-2582,818355,828261,235940,0,0,0,0,37444,0,0
491-518-4889,315856,629389,840938,78702,0,0,32344,22771,0,0
492-519-2590,687004,522932,698268,0,0,0,0,11796,0,0
493-520-2594,655414,425168,784087,0,0,0,0,55331,0,0
494-521-2597,41409,761730,940079,0,0,0,108085,68697,0,0
496-523-2604,200530,873492,726315,0,0,0,0,10275,0,109388
497-524-2606,125725,1045849,677978,0,0,0,0,70448,0,0
498-525-2608,67421,877507,862702,0,0,0,0,112370,0,0
499-526-2617,153414,345959,1284122,0,0,0,0,35217,0,101288
499-526-3194,127938,405776,1261415,23768,0,0,0,15997,0,85106
5-1886-8839,199135,893992,552375,80727,0,0,129165,64606,0,0
5-1886-8840,114327,781901,812929,81767,0,0,82638,46438,0,0
5-5-20442,214866,931031,593464,0,0,0,139242,41397,0,0
5-5-20443,285585,758059,565431,37925,172296,0,24117,76587,0,0
5-5-26,136971,989127,710573,68396,0,0,0,14933,0,0
5-5-52063,220897,655068,821417,29626,0,0,152498,40494,0,0
50-50-271,534902,734883,565544,72217,0,0,0,12454,0,0
500-527-2620,273204,274003,748511,51225,573057,0,0,0,0,0
500-527-2903,422518,251040,1152712,44907,0,0,48823,0,0,0
501-528-2627,232848,1012136,609812,0,0,0,0,65204,0,0
501-528-2628,488663,823860,415220,57540,0,0,100799,33918,0,0
501-528-3168,171129,873753,766864,26322,0,0,63468,18464,0,0
502-530-2632,217315,1367631,258527,0,0,0,0,76527,0,0
503-531-2633,75032,815340,732043,32682,229373,0,5222,30308,0,0
504-532-2638,497715,341732,993137,32855,0,0,46268,8293,0,0
505-533-2644,294146,1245845,317988,0,0,0,0,62021,0,0
506-534-2645,240421,658572,624050,0,310497,0,0,86460,0,0
506-534-2650,87412,833966,912433,0,0,0,0,86189,0,0
507-535-2653,381690,731025,766344,0,0,0,0,40941,0,0
508-2265-10686,92184,838225,902999,0,0,0,0,86592,0,0
508-2265-10694,191488,698861,994797,0,0,0,0,34854,0,0
508-2265-10695,167187,994332,685767,0,0,0,0,45568,0,27146
508-536-15265,153959,921634,670787,56172,0,0,35871,49865,0,31712
508-536-4666,42283,783091,996321,0,0,0,0,35179,0,63126
509-537-2675,857526,681882,359140,0,0,0,0,21452,0,0
51-51-251,580870,752976,467604,0,0,0,72675,45875,0,0
51-51-253,852999,758148,187119,0,0,0,90811,30923,0,0
51-632-3073,338577,1024875,499604,44767,0,0,0,12177,0,0
51-632-3074,333031,1002623,458050,57705,0,0,68591,0,0,0
510-539-2679,591193,611516,658293,0,0,0,43213,15785,0,0
511-540-2683,358502,820688,692922,0,0,0,0,47888,0,0
511-540-2685,18617,473421,1391726,0,0,0,0,36236,0,0
511-540-2687,143784,979825,668193,31649,0,0,55375,41174,0,0
511-540-2688,429047,654396,798450,0,0,0,0,38093,0,14
512-541-2693,632338,988594,277125,0,0,0,0,21943,0,0
512-541-6148,32487,680076,1160663,0,0,0,0,46774,0,0
513-542-2697,400408,1041976,329201,41986,0,0,40662,65767,0,0
513-542-3294,381359,1056175,396111,0,0,0,0,86355,0,0
513-542-3296,293771,926748,592165,0,0,0,0,107316,0,0
513-542-3693,319508,1134566,281084,110862,0,0,43367,30613,0,0
513-542-5725,178610,830277,754511,89214,0,0,0,67388,0,0
514-543-2698,202360,648160,969311,0,0,0,0,100169,0,0
514-543-2699,469615,917240,473688,0,0,0,0,59457,0,0
515-544-2703,171448,1142801,543305,0,0,0,0,62446,0,0
515-544-2707,49913,829027,975581,0,0,0,0,65479,0,0
516-545-2711,186846,475588,1235021,0,0,0,0,22545,0,0
517-546-2712,314033,911589,469914,59288,0,0,109224,55952,0,0
518-547-2714,133165,384326,1313717,11653,0,0,0,36112,0,41027
519-548-2715,214839,560943,1096699,0,0,0,0,47519,0,0
519-548-4850,729423,646960,462299,65493,0,0,0,15825,0,0
519-548-4851,508512,538768,791255,78806,0,0,0,2659,0,0
52-52-273,186660,815233,781531,37386,0,0,22020,77170,0,0
52-52-274,87138,761501,943945,32678,0,0,28952,65786,0,0
520-549-2717,416474,682211,726147,0,0,0,38333,56835,0,0
521-550-2719,30816,1142799,668555,0,0,0,0,77830,0,0
522-551-2723,436876,982967,470054,0,0,0,0,30103,0,0
523-553-2728,115801,1334357,285447,0,0,0,0,184395,0,0
524-554-2732,316799,817359,735136,0,0,0,27947,22759,0,0
525-555-2739,302786,699349,734270,25774,0,0,102948,54873,0,0
525-555-2742,120829,428596,1303044,67531,0,0,0,0,0,0
525-555-29123,180550,876762,684933,62778,0,0,120,71487,0,43370
526-556-2744,247793,983440,461590,0,167158,0,0,60019,0,0
527-557-2746,118040,1082432,515030,0,0,0,23878,180620,0,0
527-733-3505,126831,756747,870796,32881,0,0,31216,101529,0,0
528-558-2757,486711,932121,473224,0,0,0,0,27944,0,0
528-558-2759,259021,1043336,598826,0,0,0,0,18817,0,0
529-559-2760,199335,970852,464908,87450,162807,0,0,34648,0,0
530-561-2764,172833,811207,804028,0,0,0,59975,71957,0,0
530-561-3434,61636,694232,1100923,0,0,0,0,63209,0,0
530-561-4853,41909,587764,1161377,48915,0,0,47215,32820,0,0
530-561-73343,111189,782715,889022,42752,0,0,19806,74516,0,0
531-562-2768,66764,937235,766113,0,0,0,0,149888,0,0
532-563-2773,811933,751282,228709,19847,0,0,93167,15062,0,0
532-563-2774,262880,1005214,526360,25588,0,0,64004,35954,0,0
533-564-2777,121843,1011910,534593,0,0,0,0,178362,0,73292
533-564-4040,126856,1209680,334899,117679,0,0,19714,111172,0,0
533-564-4041,59611,1065264,473307,98754,0,0,0,133533,0,89531
536-567-2787,83831,437482,1279303,0,0,0,0,119384,0,0
536-567-2791,503428,638714,759467,0,0,0,0,18391,0,0
536-567-2792,108184,431313,1304461,0,0,0,0,76042,0,0
537-569-2799,43318,842408,923490,0,0,0,7129,103655,0,0
538-570-2802,390895,204481,887903,0,433692,0,0,3029,0,0
539-571-2806,432519,560216,784575,26482,0,0,96543,19665,0,0
54-54-279,279064,607060,994805,0,0,0,0,39071,0,0
540-572-2807,307678,869442,598080,0,0,0,65127,79673,0,0
541-573-2809,602993,519881,773318,0,0,0,0,23808,0,0
542-574-2811,274811,686646,856154,0,0,0,0,61654,0,40735
543-575-2815,381939,986651,447812,0,0,0,0,103598,0,0
543-575-2817,270086,518998,881061,0,198592,0,24,51239,0,0
543-575-2818,255475,1020793,481190,0,0,0,21504,141038,0,0
544-576-2820,120709,1005924,715310,0,0,0,0,78057,0,0
545-578-2825,890523,208285,810094,0,0,0,0,11098,0,0
545-578-2826,423078,154647,1301687,0,0,0,0,12031,0,28557
546-579-2833,58434,922222,887741,0,0,0,0,51603,0,0
547-580-2836,256233,1136722,488986,0,0,0,0,38059,0,0
547-580-2843,131970,708379,1026348,0,0,0,0,53303,0,0
548-581-2842,77358,1079254,487600,0,0,0,0,249026,0,26762
549-582-2848,456423,882896,437045,0,0,0,0,52518,0,91118
549-582-2849,914806,537025,424064,0,0,0,0,44105,0,0
55-55-276,422915,770870,671169,0,0,0,0,55046,0,0
55-55-278,286690,772315,772482,0,0,0,24265,55420,0,8828
55-577-2830,698831,580162,554994,71998,0,0,0,14015,0,0
550-583-2853,175834,1032705,677832,0,0,0,0,33629,0,0
551-584-2856,121613,891326,834271,0,0,0,27142,45648,0,0
551-584-2859,410194,669616,680003,0,0,0,44165,95083,0,20939
551-584-4387,668044,661087,405770,48688,0,0,80622,32477,0,23312
551-584-4389,505003,688106,543849,43384,0,0,85520,33666,0,20472
552-585-2863,162830,947989,768702,0,0,0,17232,23247,0,0
553-586-2866,526511,909142,347754,0,0,0,0,66201,0,70392
555-588-2877,253841,999510,579102,0,0,0,54387,33160,0,0
555-588-2878,724621,498175,655295,0,0,0,0,41909,0,0
556-589-2881,75896,923784,798246,0,0,0,0,122074,0,0
558-591-2890,542214,871668,442449,23847,0,0,0,39822,0,0
559-592-2893,372794,1058878,355862,0,26131,0,21435,84900,0,0
56-56-282,271013,1036239,508588,71760,0,0,0,32400,0,0
560-593-2896,322884,481719,1089670,0,0,0,0,25727,0,0
560-593-4042,141633,1031259,623937,40219,0,0,41222,41730,0,0
562-595-2902,367711,689185,797286,0,0,0,0,65818,0,0
563-596-2907,260224,938311,557349,41712,0,0,54801,67603,0,0
563-596-2908,288578,895903,664465,0,0,0,0,71054,0,0
564-597-2909,103534,787825,862232,31837,0,0,72969,61603,0,0
564-597-2912,511531,911713,331740,37020,0,0,79021,48975,0,0
565-598-2917,578432,790714,152965,0,367072,0,0,30817,0,0
566-600-2922,632662,670136,576937,0,0,0,0,40265,0,0
567-601-2928,260006,1067122,480083,0,0,0,49800,40800,0,22189
568-603-2933,107603,1097176,691968,0,0,0,0,23253,0,0
569-604-24011,332057,1114695,360465,0,0,0,0,112783,0,0
569-604-2935,268871,1004488,527336,31622,0,0,32446,55237,0,0
57-57-284,196485,590873,1065966,0,0,0,0,66676,0,0
57-57-4584,119158,954357,724934,43963,0,0,0,77588,0,0
57-57-4585,112277,505170,1203705,45424,0,0,0,53424,0,0
57-57-4586,109892,513688,1181770,46819,0,0,0,67831,0,0
570-605-2949,409520,751306,564209,0,0,0,140,63655,131170,0
571-606-3579,873840,675744,370416,0,0,0,0,0,0,0
571-606-3580,204871,914137,775650,0,0,0,0,25342,0,0
572-607-2952,482533,1063694,307564,0,0,0,0,66209,0,0
573-608-2953,42303,920072,904689,0,0,0,0,52936,0,0
573-608-2955,112593,1340666,405112,0,0,0,14433,47196,0,0
574-609-2956,566636,700784,646254,0,0,0,0,6326,0,0
574-609-2962,765282,693299,451803,0,0,0,0,9616,0,0
574-609-2963,153740,868936,871776,0,0,0,0,25548,0,0
575-610-2967,129941,1181026,515604,0,0,0,0,93429,0,0
575-610-2968,43446,946062,843210,0,0,0,0,87282,0,0
576-612-2980,153296,609817,929915,0,182437,0,0,33937,0,10598
577-613-19871,23232,748285,996441,48516,0,0,56832,46694,0,0
577-613-2987,56999,865914,793005,70888,0,0,97309,35885,0,0
577-613-3299,182023,1063788,445103,30289,0,0,113764,85033,0,0
577-613-3300,224362,1097090,416157,33265,0,0,37437,111689,0,0
577-613-4014,183914,1145206,348537,0,0,0,65723,176620,0,0
577-613-4015,241815,1101824,431109,0,0,0,0,145252,0,0
577-613-5001,69096,1131553,485159,91537,0,0,0,117109,0,25546
578-614-2989,212284,1243448,450688,0,0,0,0,13580,0,0
579-615-2991,255513,1022243,563152,0,0,0,0,79092,0,0
579-615-2996,173831,847692,805731,0,0,0,38536,54210,0,0
579-615-2997,271929,971176,615124,0,0,0,0,61771,0,0
58-58-291,362724,1066033,358128,0,0,0,0,80830,0,52285
58-58-299,386489,1081012,315279,0,0,0,0,84341,0,52879
580-616-3000,131053,484566,802183,0,471882,0,0,30316,0,0
580-616-3001,399276,720015,428588,0,361341,0,0,10780,0,0
581-617-3005,276599,946158,629206,0,0,0,0,68037,0,0
581-885-4134,85035,794632,896767,37675,0,0,0,55545,0,50346
582-619-3013,292568,1167875,317306,0,0,0,0,142251,0,0
583-620-3019,554694,840852,510889,0,0,0,0,13565,0,0
584-621-3021,444289,899890,565712,0,0,0,0,10109,0,0
585-622-18756,462619,934173,454301,0,0,0,17838,51069,0,0
585-622-3023,266740,1019513,449058,0,0,0,27149,87758,0,69782
585-823-3845,584508,675872,476264,57319,0,0,0,45145,0,80892
585-823-3848,48838,1007536,635300,87942,0,0,0,45272,0,95112
586-623-3025,640406,722828,334557,57769,164440,0,0,0,0,0
586-623-52075,408339,811909,452216,30612,172003,0,14128,30793,0,0
586-623-52076,377777,680878,841333,0,0,0,20012,0,0,0
586-623-54252,338548,769616,701309,54029,0,0,56498,0,0,0
586-623-9314,355381,623040,810747,130832,0,0,0,0,0,0
587-624-3029,476850,1001122,357082,0,0,0,0,50164,0,34782
588-625-3030,363431,699986,733826,0,0,0,0,122757,0,0
588-625-3031,164739,1052742,618088,0,0,0,0,84431,0,0
589-626-3036,482292,716830,415686,21200,213065,0,27815,43112,0,0
59-59-305,726584,417467,680960,38248,0,0,56741,0,0,0
590-627-29260,639940,520697,751441,0,0,0,0,7922,0,0
590-627-3039,193310,1153851,447907,47609,0,0,46421,30902,0,0
590-627-3046,229059,1235406,279284,47851,0,0,32500,95900,0,0
591-628-3042,422803,825440,587088,0,0,0,0,31721,0,52948
591-628-3043,246622,711311,908996,0,0,0,6476,46595,0,0
591-628-3045,219104,917746,700451,0,0,0,21827,60872,0,0
592-629-14046,135137,1017669,722818,10546,0,0,0,33830,0,0
592-629-27582,117188,742772,828938,85638,0,0,127182,18282,0,0
592-629-3051,196718,823163,436746,58176,311007,0,15579,54994,0,23617
593-630-3052,196435,610808,1083468,0,0,0,0,29289,0,0
594-631-3056,190050,1094656,592772,0,0,0,0,42522,0,0
595-633-3066,198411,1234225,474369,0,0,0,0,12995,0,0
596-634-3075,1291910,228735,377947,0,0,0,0,21408,0,0
597-4309-21234,154713,1194266,504263,0,0,0,0,66758,0,0
597-4309-21770,93970,967235,753459,16507,0,0,30721,58108,0,0
597-635-3077,156887,1025573,711851,0,0,0,0,25689,0,0
597-635-3997,201436,1077623,526207,41028,0,0,20866,32136,0,20704
599-639-3082,99872,1040637,709848,0,0,0,0,32090,0,37553
599-639-3083,365281,873740,613773,0,0,0,0,16156,0,51050
6-111-496,714330,527661,547069,0,0,0,0,130940,0,0
6-6-1436,948207,401896,490678,34300,0,0,0,44919,0,0
6-6-31,639514,589475,575857,72244,0,0,0,0,0,42910
60-60-301,354796,903821,551015,89435,0,0,0,20933,0,0
600-640-3091,853117,331994,713901,0,0,0,0,20988,0,0
600-640-3092,1219087,446211,228809,0,0,0,0,25893,0,0
602-642-3098,245846,517478,1051727,0,0,0,0,30180,0,74769
603-643-3104,119733,1004218,730677,0,0,0,0,65372,0,0
603-774-3630,117366,944387,684568,36897,0,0,68099,68683,0,0
605-645-3113,322229,1108825,360361,0,0,0,0,128585,0,0
605-645-3114,302902,1050223,486921,0,0,0,0,79954,0,0
606-646-3112,135186,1035334,611817,0,0,0,20673,116990,0,0
606-646-33011,63339,762020,1021893,0,0,0,30637,42111,0,0
606-646-33363,168574,949751,690214,41270,0,0,0,55749,0,14442
607-647-3116,117970,960486,778122,0,0,0,0,35794,0,27628
609-651-3131,199202,1112988,509001,0,0,0,0,98809,0,0
609-651-3132,61572,998230,736451,0,0,0,0,123747,0,0
609-651-79806,226046,1056866,591072,0,0,0,0,46016,0,0
609-651-79808,458206,632331,766526,0,0,0,0,62937,0,0
609-7052-34712,275416,1193949,367374,0,0,0,0,83261,0,0
609-7052-34714,524292,1002839,322404,0,0,0,0,70465,0,0
61-61-303,525435,776452,535976,28316,0,0,42157,11664,0,0
610-653-3136,447175,855359,517227,20107,0,0,38707,41425,0,0
611-654-3143,377071,598757,895791,0,0,0,0,48381,0,0
611-654-4514,742829,622720,481085,44321,0,0,0,29045,0,0
613-656-3150,858734,594666,390892,0,0,0,0,75708,0,0
614-657-3153,170893,930206,772279,0,0,0,14593,32029,0,0
615-658-3155,339895,849170,555763,43474,0,0,100984,30714,0,0
616-659-3158,408966,675054,707413,0,0,0,0,59220,0,69347
617-660-3160,172928,1190910,444596,0,0,0,0,111566,0,0
618-661-48994,148032,673635,1052867,0,0,0,0,45466,0,0
618-661-48996,41060,602055,1158584,37094,0,0,0,47943,0,33264
619-662-3166,25424,676347,968296,49908,98464,0,0,50240,0,51321
619-662-3167,91697,899010,534530,59083,235682,0,0,37554,0,62444
62-115-504,237997,844042,689186,0,0,0,20958,127817,0,0
620-1058-5077,252770,509898,1086420,70912,0,0,0,0,0,0
620-663-3170,482675,460620,960060,0,0,0,0,16645,0,0
621-664-3171,165301,924559,757859,0,0,0,0,72281,0,0
622-665-3176,123523,904623,678744,0,0,0,330,106197,106583,0
623-666-3180,268200,596502,563893,17535,385452,0,9827,78591,0,0
623-666-3182,49244,563670,856791,42423,380537,0,0,27335,0,0
625-668-44014,51711,729122,1075696,0,0,0,0,63471,0,0
626-669-3205,186097,965237,735453,0,0,0,0,33213,0,0
626-669-4565,244429,942735,622742,41458,0,0,45749,22887,0,0
626-669-4571,48445,894085,738977,5963,0,0,201143,31387,0,0
627-670-3213,508924,867175,450492,0,15794,0,5139,72476,0,0
628-671-3215,365506,1063771,405883,0,0,0,0,84840,0,0
629-672-3216,53265,1213576,500897,0,0,0,28485,123777,0,0
63-63-1434,160676,919731,733484,88990,0,0,0,17119,0,0
630-673-3223,163083,887392,833672,0,0,0,0,35853,0,0
630-673-5572,147048,721189,1000556,39873,0,0,0,11334,0,0
632-675-3229,349298,957643,568708,0,0,0,0,44351,0,0
632-675-5128,339615,900322,535690,32265,0,0,77751,34357,0,0
633-676-3235,415843,750399,676558,0,0,0,0,77200,0,0
633-676-3237,519994,700472,611235,0,0,0,0,63975,0,24324
634-677-3240,223908,809357,756134,0,80791,0,0,49810,0,0
634-677-3241,257477,735135,672135,7354,200235,0,0,47664,0,0
635-678-3243,63526,807487,975340,0,0,0,0,73647,0,0
